fecha,pais,id_campaña,canal,gasto,mes
2025-02-19,colombia,organic_colombia,organic,2218.09,2025-02
2025-02-19,colombia,paid_search_colombia,paid_search,982.34,2025-02
2025-02-19,colombia,social_colombia,social,1491.12,2025-02
2025-02-19,argentina,organic_argentina,organic,576.78,2025-02
2025-02-19,argentina,paid_search_argentina,paid_search,2609.77,2025-02
2025-02-19,argentina,social_argentina,social,932.57,2025-02
2025-02-20,mexico,organic_mexico,organic,2481.1,2025-02
2025-02-20,mexico,paid_search_mexico,paid_search,2916.33,2025-02
2025-02-20,mexico,social_mexico,social,2297.21,2025-02
2025-02-20,colombia,organic_colombia,organic,2337.19,2025-02
2025-02-20,colombia,paid_search_colombia,paid_search,2396.14,2025-02
2025-02-20,colombia,social_colombia,social,2287.33,2025-02
2025-02-20,argentina,organic_argentina,organic,1285.02,2025-02
2025-02-20,argentina,paid_search_argentina,paid_search,1975.29,2025-02
2025-02-20,argentina,social_argentina,social,2178.6,2025-02
2025-02-21,mexico,organic_mexico,organic,1943.26,2025-02
2025-02-21,mexico,paid_search_mexico,paid_search,1427.47,2025-02
2025-02-21,mexico,social_mexico,social,2535.52,2025-02
2025-02-21,colombia,organic_colombia,organic,802.29,2025-02
2025-02-21,colombia,paid_search_colombia,paid_search,1915.65,2025-02
2025-02-21,colombia,social_colombia,social,1086.55,2025-02
2025-02-21,argentina,organic_argentina,organic,1004.32,2025-02
2025-02-21,argentina,paid_search_argentina,paid_search,1446.01,2025-02
2025-02-21,argentina,social_argentina,social,936.01,2025-02
2025-02-22,mexico,organic_mexico,organic,1961.19,2025-02
2025-02-22,mexico,paid_search_mexico,paid_search,1628.29,2025-02
2025-02-22,mexico,social_mexico,social,2055.44,2025-02
2025-02-22,colombia,organic_colombia,organic,699.81,2025-02
2025-02-22,colombia,paid_search_colombia,paid_search,2880.14,2025-02
2025-02-22,colombia,social_colombia,social,2999.36,2025-02
2025-02-22,argentina,organic_argentina,organic,772.55,2025-02
2025-02-22,argentina,paid_search_argentina,paid_search,2039.54,2025-02
2025-02-22,argentina,social_argentina,social,1711.34,2025-02
2025-02-23,mexico,organic_mexico,organic,2004.91,2025-02
2025-02-23,mexico,paid_search_mexico,paid_search,1176.16,2025-02
2025-02-23,mexico,social_mexico,social,2432.8,2025-02
2025-02-23,colombia,organic_colombia,organic,2363.76,2025-02
2025-02-23,colombia,paid_search_colombia,paid_search,2107.64,2025-02
2025-02-23,colombia,social_colombia,social,634.17,2025-02
2025-02-23,argentina,organic_argentina,organic,1255.48,2025-02
2025-02-23,argentina,paid_search_argentina,paid_search,1758.69,2025-02
2025-02-23,argentina,social_argentina,social,1255.49,2025-02
2025-02-24,mexico,organic_mexico,organic,2860.22,2025-02
2025-02-24,mexico,paid_search_mexico,paid_search,1190.24,2025-02
2025-02-24,mexico,social_mexico,social,2732.14,2025-02
2025-02-24,colombia,organic_colombia,organic,2166.54,2025-02
2025-02-24,colombia,paid_search_colombia,paid_search,2286.43,2025-02
2025-02-24,colombia,social_colombia,social,2449.69,2025-02
2025-02-24,argentina,organic_argentina,organic,896.95,2025-02
2025-02-24,argentina,paid_search_argentina,paid_search,673.33,2025-02
2025-02-24,argentina,social_argentina,social,1144.79,2025-02
2025-02-25,mexico,organic_mexico,organic,901.24,2025-02
2025-02-25,mexico,paid_search_mexico,paid_search,794.07,2025-02
2025-02-25,mexico,social_mexico,social,2643.91,2025-02
2025-02-25,colombia,organic_colombia,organic,1669.77,2025-02
2025-02-25,colombia,paid_search_colombia,paid_search,2969.49,2025-02
2025-02-25,colombia,social_colombia,social,604.86,2025-02
2025-02-25,argentina,organic_argentina,organic,2042.74,2025-02
2025-02-25,argentina,paid_search_argentina,paid_search,552.09,2025-02
2025-02-25,argentina,social_argentina,social,2476.56,2025-02
2025-02-26,mexico,organic_mexico,organic,2604.93,2025-02
2025-02-26,mexico,paid_search_mexico,paid_search,533.47,2025-02
2025-02-26,mexico,social_mexico,social,1444.43,2025-02
2025-02-26,colombia,organic_colombia,organic,679.05,2025-02
2025-02-26,colombia,paid_search_colombia,paid_search,2580.79,2025-02
2025-02-26,colombia,social_colombia,social,2271.79,2025-02
2025-02-26,argentina,organic_argentina,organic,1245.09,2025-02
2025-02-26,argentina,paid_search_argentina,paid_search,531.75,2025-02
2025-02-26,argentina,social_argentina,social,2696.62,2025-02
2025-02-27,mexico,organic_mexico,organic,2264.64,2025-02
2025-02-27,mexico,paid_search_mexico,paid_search,2559.49,2025-02
2025-02-27,mexico,social_mexico,social,1971.46,2025-02
2025-02-27,colombia,organic_colombia,organic,2988.92,2025-02
2025-02-27,colombia,paid_search_colombia,paid_search,2279.81,2025-02
2025-02-27,colombia,social_colombia,social,831.02,2025-02
2025-02-27,argentina,organic_argentina,organic,996.85,2025-02
2025-02-27,argentina,paid_search_argentina,paid_search,1460.77,2025-02
2025-02-27,argentina,social_argentina,social,784.04,2025-02
2025-02-28,mexico,organic_mexico,organic,1523.78,2025-02
2025-02-28,mexico,paid_search_mexico,paid_search,2178.26,2025-02
2025-02-28,mexico,social_mexico,social,2362.64,2025-02
2025-02-28,colombia,organic_colombia,organic,2083.37,2025-02
2025-02-28,colombia,paid_search_colombia,paid_search,1552.63,2025-02
2025-02-28,colombia,social_colombia,social,2715.28,2025-02
2025-02-28,argentina,organic_argentina,organic,2477.47,2025-02
2025-02-28,argentina,paid_search_argentina,paid_search,1677.61,2025-02
2025-02-28,argentina,social_argentina,social,2303.14,2025-02
2025-03-01,mexico,organic_mexico,organic,1285.76,2025-03
2025-03-01,mexico,paid_search_mexico,paid_search,2565.67,2025-03
2025-03-01,mexico,social_mexico,social,1997.66,2025-03
2025-03-01,colombia,organic_colombia,organic,2665.73,2025-03
2025-03-01,colombia,paid_search_colombia,paid_search,844.75,2025-03
2025-03-01,colombia,social_colombia,social,2971.47,2025-03
2025-03-01,argentina,organic_argentina,organic,1325.8,2025-03
2025-03-01,argentina,paid_search_argentina,paid_search,732.26,2025-03
2025-03-01,argentina,social_argentina,social,1625.45,2025-03
2025-03-02,mexico,organic_mexico,organic,2563.5,2025-03
2025-03-02,mexico,paid_search_mexico,paid_search,1018.16,2025-03
2025-03-02,mexico,social_mexico,social,2220.58,2025-03
2025-03-02,colombia,organic_colombia,organic,1966.37,2025-03
2025-03-02,colombia,paid_search_colombia,paid_search,1035.48,2025-03
2025-03-02,colombia,social_colombia,social,501.28,2025-03
2025-03-02,argentina,organic_argentina,organic,1343.81,2025-03
2025-03-02,argentina,paid_search_argentina,paid_search,1868.92,2025-03
2025-03-02,argentina,social_argentina,social,778.93,2025-03
2025-03-03,mexico,organic_mexico,organic,2674.67,2025-03
2025-03-03,mexico,paid_search_mexico,paid_search,2969.11,2025-03
2025-03-03,mexico,social_mexico,social,2040.3,2025-03
2025-03-03,colombia,organic_colombia,organic,2043.61,2025-03
2025-03-03,colombia,paid_search_colombia,paid_search,1467.76,2025-03
2025-03-03,colombia,social_colombia,social,2310.52,2025-03
2025-03-03,argentina,organic_argentina,organic,1416.81,2025-03
2025-03-03,argentina,paid_search_argentina,paid_search,2921.05,2025-03
2025-03-03,argentina,social_argentina,social,785.4,2025-03
2025-03-04,mexico,organic_mexico,organic,505.59,2025-03
2025-03-04,mexico,paid_search_mexico,paid_search,2902.89,2025-03
2025-03-04,mexico,social_mexico,social,825.83,2025-03
2025-03-04,colombia,organic_colombia,organic,2243.9,2025-03
2025-03-04,colombia,paid_search_colombia,paid_search,2137.18,2025-03
2025-03-04,colombia,social_colombia,social,2257.07,2025-03
2025-03-04,argentina,organic_argentina,organic,2593.45,2025-03
2025-03-04,argentina,paid_search_argentina,paid_search,523.1,2025-03
2025-03-04,argentina,social_argentina,social,2293.99,2025-03
2025-03-05,mexico,organic_mexico,organic,1857.56,2025-03
2025-03-05,mexico,paid_search_mexico,paid_search,1508.72,2025-03
2025-03-05,mexico,social_mexico,social,1079.07,2025-03
2025-03-05,colombia,organic_colombia,organic,2382.48,2025-03
2025-03-05,colombia,paid_search_colombia,paid_search,2628.61,2025-03
2025-03-05,colombia,social_colombia,social,1610.57,2025-03
2025-03-05,argentina,organic_argentina,organic,1320.59,2025-03
2025-03-05,argentina,paid_search_argentina,paid_search,1300.0,2025-03
2025-03-05,argentina,social_argentina,social,2974.46,2025-03
2025-03-06,mexico,organic_mexico,organic,1651.4,2025-03
2025-03-06,mexico,paid_search_mexico,paid_search,1244.98,2025-03
2025-03-06,mexico,social_mexico,social,2727.94,2025-03
2025-03-06,colombia,organic_colombia,organic,1338.79,2025-03
2025-03-06,colombia,paid_search_colombia,paid_search,1037.34,2025-03
2025-03-06,colombia,social_colombia,social,2793.68,2025-03
2025-03-06,argentina,organic_argentina,organic,2971.77,2025-03
2025-03-06,argentina,paid_search_argentina,paid_search,514.64,2025-03
2025-03-06,argentina,social_argentina,social,2188.01,2025-03
2025-03-07,mexico,organic_mexico,organic,2431.44,2025-03
2025-03-07,mexico,paid_search_mexico,paid_search,2709.79,2025-03
2025-03-07,mexico,social_mexico,social,1616.76,2025-03
2025-03-07,colombia,organic_colombia,organic,2208.18,2025-03
2025-03-07,colombia,paid_search_colombia,paid_search,1354.81,2025-03
2025-03-07,colombia,social_colombia,social,1323.2,2025-03
2025-03-07,argentina,organic_argentina,organic,2440.72,2025-03
2025-03-07,argentina,paid_search_argentina,paid_search,674.71,2025-03
2025-03-07,argentina,social_argentina,social,2896.24,2025-03
2025-03-08,mexico,organic_mexico,organic,1430.22,2025-03
2025-03-08,mexico,paid_search_mexico,paid_search,2796.79,2025-03
2025-03-08,mexico,social_mexico,social,2337.36,2025-03
2025-03-08,colombia,organic_colombia,organic,905.4,2025-03
2025-03-08,colombia,paid_search_colombia,paid_search,955.49,2025-03
2025-03-08,colombia,social_colombia,social,760.35,2025-03
2025-03-08,argentina,organic_argentina,organic,2219.39,2025-03
2025-03-08,argentina,paid_search_argentina,paid_search,2419.68,2025-03
2025-03-08,argentina,social_argentina,social,2717.79,2025-03
2025-03-09,mexico,organic_mexico,organic,777.29,2025-03
2025-03-09,mexico,paid_search_mexico,paid_search,2979.65,2025-03
2025-03-09,mexico,social_mexico,social,2261.8,2025-03
2025-03-09,colombia,organic_colombia,organic,2314.17,2025-03
2025-03-09,colombia,paid_search_colombia,paid_search,2674.55,2025-03
2025-03-09,colombia,social_colombia,social,2707.99,2025-03
2025-03-09,argentina,organic_argentina,organic,2460.54,2025-03
2025-03-09,argentina,paid_search_argentina,paid_search,2039.28,2025-03
2025-03-09,argentina,social_argentina,social,2703.46,2025-03
2025-03-10,mexico,organic_mexico,organic,1817.97,2025-03
2025-03-10,mexico,paid_search_mexico,paid_search,2880.9,2025-03
2025-03-10,mexico,social_mexico,social,658.58,2025-03
2025-03-10,colombia,organic_colombia,organic,1664.65,2025-03
2025-03-10,colombia,paid_search_colombia,paid_search,1793.57,2025-03
2025-03-10,colombia,social_colombia,social,2928.11,2025-03
2025-03-10,argentina,organic_argentina,organic,1518.44,2025-03
2025-03-10,argentina,paid_search_argentina,paid_search,2007.83,2025-03
2025-03-10,argentina,social_argentina,social,1535.76,2025-03
2025-03-11,mexico,organic_mexico,organic,2689.86,2025-03
2025-03-11,mexico,paid_search_mexico,paid_search,2946.8,2025-03
2025-03-11,mexico,social_mexico,social,1707.33,2025-03
2025-03-11,colombia,organic_colombia,organic,1206.49,2025-03
2025-03-11,colombia,paid_search_colombia,paid_search,865.82,2025-03
2025-03-11,colombia,social_colombia,social,1615.39,2025-03
2025-03-11,argentina,organic_argentina,organic,2296.31,2025-03
2025-03-11,argentina,paid_search_argentina,paid_search,1187.95,2025-03
2025-03-11,argentina,social_argentina,social,1815.6,2025-03
2025-03-12,mexico,organic_mexico,organic,1862.52,2025-03
2025-03-12,mexico,paid_search_mexico,paid_search,2272.92,2025-03
2025-03-12,mexico,social_mexico,social,969.87,2025-03
2025-03-12,colombia,organic_colombia,organic,1768.93,2025-03
2025-03-12,colombia,paid_search_colombia,paid_search,581.57,2025-03
2025-03-12,colombia,social_colombia,social,2083.91,2025-03
2025-03-12,argentina,organic_argentina,organic,1989.0,2025-03
2025-03-12,argentina,paid_search_argentina,paid_search,1641.58,2025-03
2025-03-12,argentina,social_argentina,social,1581.3,2025-03
2025-03-13,mexico,organic_mexico,organic,2834.77,2025-03
2025-03-13,mexico,paid_search_mexico,paid_search,1770.31,2025-03
2025-03-13,mexico,social_mexico,social,1467.01,2025-03
2025-03-13,colombia,organic_colombia,organic,881.84,2025-03
2025-03-13,colombia,paid_search_colombia,paid_search,2149.67,2025-03
2025-03-13,colombia,social_colombia,social,2219.17,2025-03
2025-03-13,argentina,organic_argentina,organic,2133.74,2025-03
2025-03-13,argentina,paid_search_argentina,paid_search,691.8,2025-03
2025-03-13,argentina,social_argentina,social,2829.92,2025-03
2025-03-14,mexico,organic_mexico,organic,711.85,2025-03
2025-03-14,mexico,paid_search_mexico,paid_search,1056.25,2025-03
2025-03-14,mexico,social_mexico,social,2617.0,2025-03
2025-03-14,colombia,organic_colombia,organic,908.29,2025-03
2025-03-14,colombia,paid_search_colombia,paid_search,2596.73,2025-03
2025-03-14,colombia,social_colombia,social,2907.91,2025-03
2025-03-14,argentina,organic_argentina,organic,2636.93,2025-03
2025-03-14,argentina,paid_search_argentina,paid_search,2340.49,2025-03
2025-03-14,argentina,social_argentina,social,1700.72,2025-03
2025-03-15,mexico,organic_mexico,organic,2000.39,2025-03
2025-03-15,mexico,paid_search_mexico,paid_search,2778.67,2025-03
2025-03-15,mexico,social_mexico,social,2826.9,2025-03
2025-03-15,colombia,organic_colombia,organic,744.06,2025-03
2025-03-15,colombia,paid_search_colombia,paid_search,1691.2,2025-03
2025-03-15,colombia,social_colombia,social,2517.14,2025-03
2025-03-15,argentina,organic_argentina,organic,2675.72,2025-03
2025-03-15,argentina,paid_search_argentina,paid_search,1485.68,2025-03
2025-03-15,argentina,social_argentina,social,1435.46,2025-03
2025-03-16,mexico,organic_mexico,organic,1193.85,2025-03
2025-03-16,mexico,paid_search_mexico,paid_search,2406.21,2025-03
2025-03-16,mexico,social_mexico,social,575.12,2025-03
2025-03-16,colombia,organic_colombia,organic,1783.06,2025-03
2025-03-16,colombia,paid_search_colombia,paid_search,2579.61,2025-03
2025-03-16,colombia,social_colombia,social,1467.96,2025-03
2025-03-16,argentina,organic_argentina,organic,1290.87,2025-03
2025-03-16,argentina,paid_search_argentina,paid_search,2468.62,2025-03
2025-03-16,argentina,social_argentina,social,1630.64,2025-03
2025-03-17,mexico,organic_mexico,organic,2380.07,2025-03
2025-03-17,mexico,paid_search_mexico,paid_search,533.88,2025-03
2025-03-17,mexico,social_mexico,social,1010.72,2025-03
2025-03-17,colombia,organic_colombia,organic,2026.73,2025-03
2025-03-17,colombia,paid_search_colombia,paid_search,856.19,2025-03
2025-03-17,colombia,social_colombia,social,2562.97,2025-03
2025-03-17,argentina,organic_argentina,organic,1142.13,2025-03
2025-03-17,argentina,paid_search_argentina,paid_search,784.67,2025-03
2025-03-17,argentina,social_argentina,social,1254.99,2025-03
2025-03-18,mexico,organic_mexico,organic,2127.39,2025-03
2025-03-18,mexico,paid_search_mexico,paid_search,554.52,2025-03
2025-03-18,mexico,social_mexico,social,597.7,2025-03
2025-03-18,colombia,organic_colombia,organic,2755.39,2025-03
2025-03-18,colombia,paid_search_colombia,paid_search,1786.94,2025-03
2025-03-18,colombia,social_colombia,social,725.58,2025-03
2025-03-18,argentina,organic_argentina,organic,2454.71,2025-03
2025-03-18,argentina,paid_search_argentina,paid_search,2197.85,2025-03
2025-03-18,argentina,social_argentina,social,2566.51,2025-03
2025-03-19,mexico,organic_mexico,organic,1295.6,2025-03
2025-03-19,mexico,paid_search_mexico,paid_search,2775.27,2025-03
2025-03-19,mexico,social_mexico,social,1582.66,2025-03
2025-03-19,colombia,organic_colombia,organic,708.99,2025-03
2025-03-19,colombia,paid_search_colombia,paid_search,1766.0,2025-03
2025-03-19,colombia,social_colombia,social,1490.12,2025-03
2025-03-19,argentina,organic_argentina,organic,1911.73,2025-03
2025-03-19,argentina,paid_search_argentina,paid_search,695.47,2025-03
2025-03-19,argentina,social_argentina,social,1376.88,2025-03
2025-03-20,mexico,organic_mexico,organic,767.58,2025-03
2025-03-20,mexico,paid_search_mexico,paid_search,1208.18,2025-03
2025-03-20,mexico,social_mexico,social,1055.35,2025-03
2025-03-20,colombia,organic_colombia,organic,2662.43,2025-03
2025-03-20,colombia,paid_search_colombia,paid_search,2038.09,2025-03
2025-03-20,colombia,social_colombia,social,2065.47,2025-03
2025-03-20,argentina,organic_argentina,organic,1737.1,2025-03
2025-03-20,argentina,paid_search_argentina,paid_search,2643.27,2025-03
2025-03-20,argentina,social_argentina,social,2882.59,2025-03
2025-03-21,mexico,organic_mexico,organic,1620.17,2025-03
2025-03-21,mexico,paid_search_mexico,paid_search,1566.3,2025-03
2025-03-21,mexico,social_mexico,social,2794.58,2025-03
2025-03-21,colombia,organic_colombia,organic,779.63,2025-03
2025-03-21,colombia,paid_search_colombia,paid_search,2639.25,2025-03
2025-03-21,colombia,social_colombia,social,2818.25,2025-03
2025-03-21,argentina,organic_argentina,organic,1812.19,2025-03
2025-03-21,argentina,paid_search_argentina,paid_search,894.59,2025-03
2025-03-21,argentina,social_argentina,social,2699.24,2025-03
2025-03-22,mexico,organic_mexico,organic,1638.03,2025-03
2025-03-22,mexico,paid_search_mexico,paid_search,1156.59,2025-03
2025-03-22,mexico,social_mexico,social,1576.11,2025-03
2025-03-22,colombia,organic_colombia,organic,945.31,2025-03
2025-03-22,colombia,paid_search_colombia,paid_search,2258.04,2025-03
2025-03-22,colombia,social_colombia,social,2869.48,2025-03
2025-03-22,argentina,organic_argentina,organic,619.11,2025-03
2025-03-22,argentina,paid_search_argentina,paid_search,2105.4,2025-03
2025-03-22,argentina,social_argentina,social,2375.49,2025-03
2025-03-23,mexico,organic_mexico,organic,2423.01,2025-03
2025-03-23,mexico,paid_search_mexico,paid_search,1236.86,2025-03
2025-03-23,mexico,social_mexico,social,2878.95,2025-03
2025-03-23,colombia,organic_colombia,organic,2899.55,2025-03
2025-03-23,colombia,paid_search_colombia,paid_search,2761.22,2025-03
2025-03-23,colombia,social_colombia,social,1298.04,2025-03
2025-03-23,argentina,organic_argentina,organic,2990.6,2025-03
2025-03-23,argentina,paid_search_argentina,paid_search,1297.98,2025-03
2025-03-23,argentina,social_argentina,social,2804.65,2025-03
2025-03-24,mexico,organic_mexico,organic,2938.28,2025-03
2025-03-24,mexico,paid_search_mexico,paid_search,585.56,2025-03
2025-03-24,mexico,social_mexico,social,1895.26,2025-03
2025-03-24,colombia,organic_colombia,organic,2421.0,2025-03
2025-03-24,colombia,paid_search_colombia,paid_search,663.73,2025-03
2025-03-24,colombia,social_colombia,social,744.95,2025-03
2025-03-24,argentina,organic_argentina,organic,2387.88,2025-03
2025-03-24,argentina,paid_search_argentina,paid_search,2237.02,2025-03
2025-03-24,argentina,social_argentina,social,1168.73,2025-03
2025-03-25,mexico,organic_mexico,organic,1332.11,2025-03
2025-03-25,mexico,paid_search_mexico,paid_search,2969.28,2025-03
2025-03-25,mexico,social_mexico,social,2993.4,2025-03
2025-03-25,colombia,organic_colombia,organic,922.63,2025-03
2025-03-25,colombia,paid_search_colombia,paid_search,810.64,2025-03
2025-03-25,colombia,social_colombia,social,2105.36,2025-03
2025-03-25,argentina,organic_argentina,organic,1679.68,2025-03
2025-03-25,argentina,paid_search_argentina,paid_search,843.26,2025-03
2025-03-25,argentina,social_argentina,social,2307.75,2025-03
2025-03-26,mexico,organic_mexico,organic,2770.95,2025-03
2025-03-26,mexico,paid_search_mexico,paid_search,2834.31,2025-03
2025-03-26,mexico,social_mexico,social,590.64,2025-03
2025-03-26,colombia,organic_colombia,organic,547.28,2025-03
2025-03-26,colombia,paid_search_colombia,paid_search,2790.82,2025-03
2025-03-26,colombia,social_colombia,social,2841.48,2025-03
2025-03-26,argentina,organic_argentina,organic,2369.91,2025-03
2025-03-26,argentina,paid_search_argentina,paid_search,1040.64,2025-03
2025-03-26,argentina,social_argentina,social,1587.44,2025-03
2025-03-27,mexico,organic_mexico,organic,2921.5,2025-03
2025-03-27,mexico,paid_search_mexico,paid_search,1917.8,2025-03
2025-03-27,mexico,social_mexico,social,1857.03,2025-03
2025-03-27,colombia,organic_colombia,organic,2971.19,2025-03
2025-03-27,colombia,paid_search_colombia,paid_search,1290.25,2025-03
2025-03-27,colombia,social_colombia,social,2345.12,2025-03
2025-03-27,argentina,organic_argentina,organic,2357.61,2025-03
2025-03-27,argentina,paid_search_argentina,paid_search,2884.87,2025-03
2025-03-27,argentina,social_argentina,social,2233.71,2025-03
2025-03-28,mexico,organic_mexico,organic,1300.24,2025-03
2025-03-28,mexico,paid_search_mexico,paid_search,2553.86,2025-03
2025-03-28,mexico,social_mexico,social,1804.88,2025-03
2025-03-28,colombia,organic_colombia,organic,676.5,2025-03
2025-03-28,colombia,paid_search_colombia,paid_search,1450.98,2025-03
2025-03-28,colombia,social_colombia,social,603.17,2025-03
2025-03-28,argentina,organic_argentina,organic,1040.38,2025-03
2025-03-28,argentina,paid_search_argentina,paid_search,1955.53,2025-03
2025-03-28,argentina,social_argentina,social,1475.66,2025-03
2025-03-29,mexico,organic_mexico,organic,2097.19,2025-03
2025-03-29,mexico,paid_search_mexico,paid_search,2467.24,2025-03
2025-03-29,mexico,social_mexico,social,2769.14,2025-03
2025-03-29,colombia,organic_colombia,organic,2802.7,2025-03
2025-03-29,colombia,paid_search_colombia,paid_search,1921.42,2025-03
2025-03-29,colombia,social_colombia,social,1391.51,2025-03
2025-03-29,argentina,organic_argentina,organic,2417.71,2025-03
2025-03-29,argentina,paid_search_argentina,paid_search,650.12,2025-03
2025-03-29,argentina,social_argentina,social,1490.41,2025-03
2025-03-30,mexico,organic_mexico,organic,828.11,2025-03
2025-03-30,mexico,paid_search_mexico,paid_search,1731.35,2025-03
2025-03-30,mexico,social_mexico,social,2408.97,2025-03
2025-03-30,colombia,organic_colombia,organic,2629.57,2025-03
2025-03-30,colombia,paid_search_colombia,paid_search,2563.4,2025-03
2025-03-30,colombia,social_colombia,social,882.63,2025-03
2025-03-30,argentina,organic_argentina,organic,2458.53,2025-03
2025-03-30,argentina,paid_search_argentina,paid_search,1744.8,2025-03
2025-03-30,argentina,social_argentina,social,1358.22,2025-03
2025-03-31,mexico,organic_mexico,organic,2238.17,2025-03
2025-03-31,mexico,paid_search_mexico,paid_search,2006.13,2025-03
2025-03-31,mexico,social_mexico,social,2382.97,2025-03
2025-03-31,colombia,organic_colombia,organic,2830.91,2025-03
2025-03-31,colombia,paid_search_colombia,paid_search,612.18,2025-03
2025-03-31,colombia,social_colombia,social,2945.61,2025-03
2025-03-31,argentina,organic_argentina,organic,2418.3,2025-03
2025-03-31,argentina,paid_search_argentina,paid_search,546.85,2025-03
2025-03-31,argentina,social_argentina,social,2293.72,2025-03
2025-04-01,mexico,organic_mexico,organic,1588.59,2025-04
2025-04-01,mexico,paid_search_mexico,paid_search,1113.38,2025-04
2025-04-01,mexico,social_mexico,social,1004.92,2025-04
2025-04-01,colombia,organic_colombia,organic,2226.62,2025-04
2025-04-01,colombia,paid_search_colombia,paid_search,1794.02,2025-04
2025-04-01,colombia,social_colombia,social,1141.43,2025-04
2025-04-01,argentina,organic_argentina,organic,2836.63,2025-04
2025-04-01,argentina,paid_search_argentina,paid_search,2381.43,2025-04
2025-04-01,argentina,social_argentina,social,1662.12,2025-04
2025-04-02,mexico,organic_mexico,organic,2618.67,2025-04
2025-04-02,mexico,paid_search_mexico,paid_search,1565.52,2025-04
2025-04-02,mexico,social_mexico,social,1646.79,2025-04
2025-04-02,colombia,organic_colombia,organic,1088.54,2025-04
2025-04-02,colombia,paid_search_colombia,paid_search,2135.97,2025-04
2025-04-02,colombia,social_colombia,social,1699.24,2025-04
2025-04-02,argentina,organic_argentina,organic,776.65,2025-04
2025-04-02,argentina,paid_search_argentina,paid_search,872.62,2025-04
2025-04-02,argentina,social_argentina,social,1359.38,2025-04
2025-04-03,mexico,organic_mexico,organic,2079.1,2025-04
2025-04-03,mexico,paid_search_mexico,paid_search,955.01,2025-04
2025-04-03,mexico,social_mexico,social,2603.31,2025-04
2025-04-03,colombia,organic_colombia,organic,1772.7,2025-04
2025-04-03,colombia,paid_search_colombia,paid_search,1264.02,2025-04
2025-04-03,colombia,social_colombia,social,2888.12,2025-04
2025-04-03,argentina,organic_argentina,organic,2828.62,2025-04
2025-04-03,argentina,paid_search_argentina,paid_search,2405.88,2025-04
2025-04-03,argentina,social_argentina,social,2451.95,2025-04
2025-04-04,mexico,organic_mexico,organic,2924.95,2025-04
2025-04-04,mexico,paid_search_mexico,paid_search,2188.7,2025-04
2025-04-04,mexico,social_mexico,social,1919.23,2025-04
2025-04-04,colombia,organic_colombia,organic,1496.64,2025-04
2025-04-04,colombia,paid_search_colombia,paid_search,1294.32,2025-04
2025-04-04,colombia,social_colombia,social,743.49,2025-04
2025-04-04,argentina,organic_argentina,organic,842.11,2025-04
2025-04-04,argentina,paid_search_argentina,paid_search,2195.9,2025-04
2025-04-04,argentina,social_argentina,social,630.78,2025-04
2025-04-05,mexico,organic_mexico,organic,2611.13,2025-04
2025-04-05,mexico,paid_search_mexico,paid_search,1982.97,2025-04
2025-04-05,mexico,social_mexico,social,1488.23,2025-04
2025-04-05,colombia,organic_colombia,organic,2063.86,2025-04
2025-04-05,colombia,paid_search_colombia,paid_search,1965.5,2025-04
2025-04-05,colombia,social_colombia,social,2317.42,2025-04
2025-04-05,argentina,organic_argentina,organic,977.94,2025-04
2025-04-05,argentina,paid_search_argentina,paid_search,2456.57,2025-04
2025-04-05,argentina,social_argentina,social,2613.24,2025-04
2025-04-06,mexico,organic_mexico,organic,1191.92,2025-04
2025-04-06,mexico,paid_search_mexico,paid_search,1584.45,2025-04
2025-04-06,mexico,social_mexico,social,2009.39,2025-04
2025-04-06,colombia,organic_colombia,organic,1242.79,2025-04
2025-04-06,colombia,paid_search_colombia,paid_search,1284.26,2025-04
2025-04-06,colombia,social_colombia,social,1281.05,2025-04
2025-04-06,argentina,organic_argentina,organic,981.91,2025-04
2025-04-06,argentina,paid_search_argentina,paid_search,2044.79,2025-04
2025-04-06,argentina,social_argentina,social,1670.75,2025-04
2025-04-07,mexico,organic_mexico,organic,2833.06,2025-04
2025-04-07,mexico,paid_search_mexico,paid_search,1068.41,2025-04
2025-04-07,mexico,social_mexico,social,1571.1,2025-04
2025-04-07,colombia,organic_colombia,organic,2024.73,2025-04
2025-04-07,colombia,paid_search_colombia,paid_search,730.82,2025-04
2025-04-07,colombia,social_colombia,social,1831.64,2025-04
2025-04-07,argentina,organic_argentina,organic,1489.46,2025-04
2025-04-07,argentina,paid_search_argentina,paid_search,1423.21,2025-04
2025-04-07,argentina,social_argentina,social,788.44,2025-04
2025-04-08,mexico,organic_mexico,organic,1619.03,2025-04
2025-04-08,mexico,paid_search_mexico,paid_search,2997.21,2025-04
2025-04-08,mexico,social_mexico,social,2306.55,2025-04
2025-04-08,colombia,organic_colombia,organic,2706.41,2025-04
2025-04-08,colombia,paid_search_colombia,paid_search,803.34,2025-04
2025-04-08,colombia,social_colombia,social,905.32,2025-04
2025-04-08,argentina,organic_argentina,organic,959.84,2025-04
2025-04-08,argentina,paid_search_argentina,paid_search,2825.69,2025-04
2025-04-08,argentina,social_argentina,social,2267.89,2025-04
2025-04-09,mexico,organic_mexico,organic,821.65,2025-04
2025-04-09,mexico,paid_search_mexico,paid_search,2675.0,2025-04
2025-04-09,mexico,social_mexico,social,2186.09,2025-04
2025-04-09,colombia,organic_colombia,organic,1466.77,2025-04
2025-04-09,colombia,paid_search_colombia,paid_search,2843.17,2025-04
2025-04-09,colombia,social_colombia,social,2524.52,2025-04
